transaction_id,transaction_amount,hour_of_day,country,merchant_category,days_since_last_txn,txn_velocity_24h,distance_from_home_km,new_merchant,card_present,city,bank,province,is_fraud
TXN007339,81.31,12,Canada,Restaurant,7,2,4.6,1,0,Calgary,RBC,MB,0
TXN007340,23.23,13,Canada,Restaurant,2,1,22.2,0,1,Vancouver,RBC,BC,0
TXN007341,61.72,10,Canada,Healthcare,0,4,8.6,0,1,Mississauga,BMO,SK,0
TXN007342,159.56,15,Canada,Retail,6,3,21.4,0,0,Vancouver,TD,NS,0
TXN007343,38.61,14,Canada,Retail,8,4,4.1,0,0,Calgary,Scotiabank,AB,0
TXN007344,14.57,15,Canada,Restaurant,6,2,20.0,0,1,Hamilton,Desjardins,QC,0
TXN007345,28.06,8,Canada,Retail,1,4,31.0,0,1,Mississauga,Desjardins,ON,0
TXN007346,49.26,11,Canada,Online Shopping,2,1,45.2,0,1,Montreal,Scotiabank,QC,0
TXN007347,86.04,16,Canada,Restaurant,3,4,36.2,0,1,Calgary,RBC,NB,0
TXN007348,106.51,10,Canada,Travel,5,3,45.4,0,1,Montreal,Scotiabank,BC,0
TXN007349,138.32,9,Canada,Retail,1,2,21.3,0,1,Edmonton,TD,NS,0
TXN007350,86.18,12,USA,Online Shopping,6,2,31.4,0,1,Hamilton,Scotiabank,SK,0
TXN007351,129.76,8,USA,Grocery,7,1,44.7,0,1,Edmonton,TD,NB,0
TXN007352,41.68,12,Canada,Retail,7,4,30.7,0,1,Brampton,Desjardins,ON,0
TXN007353,34.71,8,Canada,Gas Station,0,1,24.0,1,1,Mississauga,RBC,SK,0
TXN007354,72.12,11,Canada,Gas Station,0,2,10.3,0,0,Winnipeg,RBC,BC,0
TXN007355,80.79,15,UK,Gas Station,5,2,11.9,0,1,Calgary,RBC,NS,0
TXN007356,102.46,10,Canada,Online Shopping,8,4,26.8,0,1,Brampton,TD,ON,0
TXN007357,57.61,14,UK,Grocery,3,1,29.3,0,1,Vancouver,TD,QC,0
TXN007358,196.54,16,Canada,Grocery,6,1,2.7,0,0,Mississauga,BMO,SK,0
TXN007359,119.8,13,Canada,Retail,3,2,37.3,1,1,Hamilton,TD,QC,0
TXN007360,89.97,10,Canada,Restaurant,9,1,39.1,0,1,Toronto,BMO,MB,0
TXN007361,127.06,15,Canada,Travel,0,2,41.1,0,1,Ottawa,CIBC,BC,0
TXN007362,106.04,18,Canada,Retail,4,4,14.2,0,1,Montreal,TD,QC,0
TXN007363,35.32,14,UK,Grocery,9,2,48.0,0,1,Edmonton,BMO,ON,0
TXN007364,35.46,11,Canada,Gas Station,9,2,1.1,0,1,Brampton,Scotiabank,AB,0
TXN007365,44.63,11,Canada,Online Shopping,2,2,14.8,1,1,Mississauga,BMO,AB,0
TXN007366,154.35,8,Canada,Grocery,4,4,29.8,0,1,Vancouver,RBC,ON,0
TXN007367,149.54,10,Canada,Gas Station,6,3,4.5,0,0,Montreal,TD,AB,0
TXN007368,41.94,18,Canada,Gas Station,7,4,28.7,0,1,Montreal,Scotiabank,BC,0
TXN007369,24.53,15,France,Retail,5,2,2.8,0,1,Winnipeg,BMO,BC,0
TXN007370,147.7,15,Canada,Gas Station,2,2,29.6,0,1,Toronto,RBC,SK,0
TXN007371,48.16,14,Canada,Grocery,8,1,35.5,0,1,Calgary,CIBC,ON,0
TXN007372,20.27,10,Canada,Grocery,4,3,42.4,1,1,Calgary,Scotiabank,NB,0
TXN007373,179.47,15,Canada,Healthcare,6,3,14.8,0,1,Winnipeg,CIBC,BC,0
TXN007374,218.96,7,Canada,Travel,0,3,16.4,0,1,Vancouver,Desjardins,NS,0
TXN007375,85.15,15,Canada,Gas Station,9,2,15.2,0,1,Hamilton,BMO,NB,0
TXN007376,26.58,8,Canada,Travel,8,3,48.3,1,1,Mississauga,National Bank,NS,0
TXN007377,16.17,21,UK,Restaurant,5,4,4.7,0,1,Hamilton,National Bank,SK,0
TXN007378,35.69,15,Canada,Restaurant,6,4,18.2,0,1,Edmonton,RBC,NS,0
TXN007379,17.45,10,Canada,Healthcare,6,4,13.1,1,0,Montreal,National Bank,QC,0
TXN007380,68.91,9,USA,Online Shopping,0,3,32.1,0,0,Mississauga,CIBC,QC,0
TXN007381,11.04,11,Canada,Grocery,0,2,2.0,0,1,Mississauga,National Bank,QC,0
TXN007382,81.4,10,Canada,Grocery,0,2,18.2,0,1,Ottawa,BMO,ON,0
TXN007383,24.52,10,Canada,Grocery,0,3,36.8,1,1,Winnipeg,National Bank,ON,0
TXN007384,29.2,16,Canada,Restaurant,6,2,40.6,0,1,Vancouver,CIBC,NS,0
TXN007385,85.85,15,Canada,Grocery,3,2,40.1,0,1,Brampton,BMO,MB,0
TXN007386,17.17,7,Canada,Grocery,8,4,10.4,0,1,Toronto,TD,AB,0
TXN007387,37.2,10,Canada,Entertainment,8,4,4.5,1,1,Calgary,National Bank,MB,0
TXN007388,103.21,12,Canada,Retail,4,1,4.5,1,1,Edmonton,TD,QC,0
TXN007389,20.49,14,Canada,Restaurant,7,2,19.5,0,0,Brampton,Scotiabank,AB,0
TXN007390,23.81,7,Canada,Restaurant,6,4,12.3,0,1,Mississauga,BMO,ON,0
TXN007391,22.49,8,USA,Retail,2,3,2.3,0,1,Hamilton,BMO,NB,0
TXN007392,72.72,11,Canada,Restaurant,8,1,24.4,0,1,Hamilton,RBC,BC,0
TXN007393,4.05,14,Canada,Online Shopping,2,3,49.2,0,1,Hamilton,Desjardins,AB,0
TXN007394,18.91,9,Canada,Online Shopping,7,4,47.7,1,1,Ottawa,CIBC,NB,0
TXN007395,54.92,8,Canada,Grocery,2,1,32.6,1,1,Mississauga,TD,MB,0
TXN007396,15.34,14,Canada,Restaurant,3,1,19.0,0,1,Brampton,RBC,NS,0
TXN007397,53.73,14,Canada,ATM Withdrawal,4,1,6.4,0,1,Brampton,Desjardins,AB,0
TXN007398,78.34,9,Canada,Restaurant,8,1,19.1,0,1,Calgary,CIBC,NS,0
TXN007399,12.55,17,Canada,Entertainment,1,3,17.4,1,0,Brampton,RBC,QC,0
TXN007400,9.39,13,Canada,Grocery,4,1,14.9,1,1,Mississauga,National Bank,ON,0
TXN007401,55.2,11,Canada,Travel,6,2,11.9,0,1,Brampton,RBC,QC,0
TXN007402,83.7,12,Canada,Grocery,3,1,8.5,0,0,Ottawa,RBC,BC,0
TXN007403,60.78,14,Canada,Restaurant,8,4,35.1,0,1,Edmonton,Desjardins,SK,0
TXN007404,388.72,10,Canada,Travel,6,4,16.6,0,0,Hamilton,National Bank,ON,0
TXN007405,44.37,14,Canada,Travel,2,2,2.5,0,1,Winnipeg,CIBC,SK,0
TXN007406,28.74,15,Canada,Grocery,5,1,21.1,0,0,Vancouver,Desjardins,ON,0
TXN007407,24.76,14,Canada,Entertainment,6,1,46.1,0,1,Vancouver,National Bank,SK,0
TXN007408,43.8,15,Canada,Online Shopping,0,1,10.2,1,0,Ottawa,RBC,NS,0
TXN007409,61.53,12,Canada,Online Shopping,2,4,8.2,0,1,Montreal,National Bank,QC,0
TXN007410,43.15,1,USA,Online Shopping,1,3,3324.5,1,0,Toronto,CIBC,BC,1
TXN007411,552.03,23,Unknown,ATM Withdrawal,0,5,775.6,1,0,Winnipeg,TD,MB,1
TXN007412,114.16,14,Canada,Gas Station,0,3,24.0,0,1,Toronto,BMO,BC,0
TXN007413,91.32,14,Canada,Grocery,5,3,26.4,0,0,Calgary,RBC,QC,0
TXN007414,61.79,10,Canada,Retail,5,1,27.4,0,1,Edmonton,Scotiabank,AB,0
TXN007415,44.1,21,Canada,Retail,3,1,47.6,1,1,Vancouver,Scotiabank,BC,0
TXN007416,146.57,14,USA,Grocery,3,1,14.8,0,1,Edmonton,CIBC,NS,0
TXN007417,30.57,13,Canada,Retail,6,4,34.0,0,1,Montreal,TD,NS,0
TXN007418,146.12,15,Mexico,Grocery,7,4,44.8,0,1,Toronto,TD,BC,0
TXN007419,97.42,20,Canada,Retail,9,3,25.2,0,1,Winnipeg,BMO,ON,0
TXN007420,46.73,16,Canada,Grocery,1,2,42.4,0,0,Calgary,CIBC,NB,0
TXN007421,43.94,16,Canada,Healthcare,0,4,31.3,0,1,Montreal,CIBC,NB,0
TXN007422,220.52,12,Canada,Grocery,7,4,46.0,0,1,Vancouver,TD,BC,0
TXN007423,10.61,9,USA,Grocery,4,3,1.4,0,1,Edmonton,Scotiabank,NS,0
TXN007424,128.93,15,Canada,Restaurant,4,3,32.6,0,1,Brampton,TD,SK,0
TXN007425,44.27,17,UK,ATM Withdrawal,9,4,27.6,1,0,Vancouver,Scotiabank,AB,0
TXN007426,56.8,9,Canada,Grocery,8,2,34.8,0,1,Hamilton,Scotiabank,NS,0
TXN007427,7.64,15,Canada,Entertainment,6,2,5.9,1,0,Toronto,Scotiabank,BC,0
TXN007428,16.81,11,Canada,Grocery,8,4,26.2,0,1,Brampton,Desjardins,BC,0
TXN007429,7.58,12,Canada,Retail,0,3,4.2,0,1,Edmonton,Scotiabank,ON,0
TXN007430,6.44,13,Canada,Retail,3,2,37.4,0,0,Calgary,National Bank,QC,0
TXN007431,22.27,18,Canada,Gas Station,7,1,1.7,0,1,Vancouver,RBC,ON,0
TXN007432,145.68,9,Canada,Online Shopping,2,3,4.8,0,0,Mississauga,RBC,NB,0
TXN007433,73.75,13,Canada,Restaurant,1,2,14.2,0,1,Hamilton,National Bank,ON,0
TXN007434,20.4,14,Canada,Retail,1,4,42.9,0,1,Mississauga,BMO,NS,0
TXN007435,206.12,10,Canada,Gas Station,0,4,14.1,0,0,Vancouver,BMO,MB,0
TXN007436,10.75,9,Canada,Retail,4,2,2.5,0,1,Winnipeg,National Bank,NS,0
TXN007437,9.29,7,USA,Restaurant,9,3,42.1,1,1,Edmonton,CIBC,BC,0
TXN007438,24.58,15,Canada,Grocery,4,1,47.3,0,1,Toronto,Desjardins,NB,0
TXN007439,6.82,12,Canada,Gas Station,7,1,35.2,1,1,Toronto,Scotiabank,NS,0
TXN007440,33.86,9,Canada,Retail,7,3,41.3,0,1,Ottawa,TD,NS,0
TXN007441,20.76,11,Canada,Gas Station,5,4,14.7,1,1,Winnipeg,National Bank,SK,0
TXN007442,4.33,15,USA,Gas Station,4,4,35.8,1,1,Calgary,National Bank,SK,0
TXN007443,23.02,9,Canada,Online Shopping,2,2,16.3,0,0,Brampton,RBC,NS,0
TXN007444,164.61,14,Canada,Healthcare,3,3,7.2,0,1,Vancouver,TD,AB,0
TXN007445,40.64,10,Canada,Gas Station,8,1,6.9,1,1,Montreal,CIBC,BC,0
TXN007446,40.77,13,Canada,Online Shopping,4,4,12.4,0,1,Edmonton,Desjardins,MB,0
TXN007447,12.19,7,Canada,Restaurant,0,1,42.2,0,1,Hamilton,CIBC,NB,0
TXN007448,55.57,10,Canada,Retail,9,4,5.4,0,0,Mississauga,BMO,BC,0
TXN007449,38.02,13,Canada,Grocery,7,3,43.1,0,0,Ottawa,BMO,NS,0
TXN007450,62.97,13,Canada,Grocery,8,1,46.7,0,1,Toronto,BMO,MB,0
TXN007451,16.89,13,Canada,Healthcare,5,3,3.6,0,0,Calgary,BMO,MB,0
TXN007452,23.92,9,Canada,Travel,1,4,45.5,1,1,Montreal,TD,MB,0
TXN007453,66.13,21,Canada,Retail,7,1,29.2,0,1,Toronto,RBC,BC,0
TXN007454,8.27,13,Canada,Gas Station,2,1,48.6,0,1,Edmonton,National Bank,MB,0
TXN007455,20.34,10,Canada,Utilities,4,2,8.5,0,1,Vancouver,Scotiabank,QC,0
TXN007456,64.24,10,Canada,Gas Station,0,3,36.3,0,1,Vancouver,Scotiabank,NS,0
TXN007457,10.79,13,Mexico,ATM Withdrawal,2,2,8.3,0,0,Brampton,BMO,ON,0
TXN007458,54.48,11,Canada,Healthcare,5,2,24.1,0,1,Calgary,RBC,NB,0
TXN007459,7.06,17,Canada,Grocery,9,4,24.6,0,0,Hamilton,BMO,AB,0
TXN007460,51.14,15,Canada,Retail,7,3,6.3,0,1,Winnipeg,CIBC,AB,0
TXN007461,48.18,1,Nigeria,ATM Withdrawal,1,11,497.1,1,0,Montreal,Scotiabank,QC,1
TXN007462,27.2,12,Canada,Restaurant,7,4,33.7,1,1,Hamilton,Scotiabank,NB,0
TXN007463,206.17,18,Canada,Gas Station,6,1,47.8,0,1,Ottawa,National Bank,AB,0
TXN007464,32.84,12,Canada,Retail,9,1,47.0,0,1,Toronto,Scotiabank,BC,0
TXN007465,5.03,12,USA,Grocery,5,1,14.8,0,1,Mississauga,BMO,MB,0
TXN007466,9.38,11,Canada,Grocery,5,1,11.0,1,1,Winnipeg,RBC,NB,0
TXN007467,18.13,16,Canada,Grocery,2,2,48.0,0,1,Edmonton,Desjardins,NS,0
TXN007468,50.01,18,Canada,Grocery,1,1,32.2,0,1,Calgary,RBC,QC,0
TXN007469,27.26,11,Canada,Retail,9,4,5.7,0,1,Montreal,RBC,NS,0
TXN007470,113.25,9,Canada,Travel,2,3,20.2,1,1,Montreal,BMO,QC,0
TXN007471,249.74,14,USA,Online Shopping,5,1,25.7,1,0,Edmonton,RBC,QC,0
TXN007472,4.83,11,Canada,Utilities,7,1,0.7,0,1,Toronto,TD,MB,0
TXN007473,55.04,10,Canada,Grocery,9,4,27.6,1,1,Winnipeg,BMO,QC,0
TXN007474,125.24,14,Mexico,Healthcare,6,2,34.7,0,1,Winnipeg,Scotiabank,BC,0
TXN007475,53.17,15,Canada,Grocery,9,4,45.3,1,1,Toronto,TD,MB,0
TXN007476,8.82,12,France,Retail,3,2,15.4,0,1,Vancouver,Desjardins,QC,0
TXN007477,18.58,20,Canada,Gas Station,8,3,25.1,0,0,Winnipeg,National Bank,NS,0
TXN007478,4.96,8,Canada,Grocery,6,4,34.9,0,0,Montreal,Scotiabank,NB,0
TXN007479,42.61,10,Mexico,Restaurant,1,2,28.1,0,1,Montreal,BMO,SK,0
TXN007480,23.48,12,France,ATM Withdrawal,2,3,4.9,0,1,Edmonton,CIBC,NS,0
TXN007481,19.1,10,Canada,Travel,1,4,31.3,1,1,Calgary,BMO,ON,0
TXN007482,16.48,14,Mexico,Grocery,3,4,23.9,0,0,Hamilton,TD,BC,0
TXN007483,17.69,10,Canada,Retail,0,4,13.7,0,1,Brampton,National Bank,AB,0
TXN007484,37.32,10,Canada,Online Shopping,8,4,15.2,0,0,Winnipeg,Desjardins,QC,0
TXN007485,192.78,15,Canada,Restaurant,9,3,12.2,1,1,Brampton,Scotiabank,MB,0
TXN007486,22.76,14,Canada,Healthcare,8,3,19.6,0,1,Brampton,TD,AB,0
TXN007487,231.23,14,Canada,Retail,7,4,48.1,0,1,Montreal,National Bank,BC,0
TXN007488,223.81,8,Canada,Grocery,4,4,0.6,0,0,Winnipeg,Desjardins,NB,0
TXN007489,13.49,10,Canada,Online Shopping,6,2,33.1,0,1,Edmonton,CIBC,QC,0
TXN007490,95.74,10,Canada,Online Shopping,2,4,40.4,0,0,Hamilton,TD,QC,0
TXN007491,25.0,11,Canada,Travel,9,3,36.4,0,1,Toronto,Scotiabank,MB,0
TXN007492,8.64,10,Canada,Restaurant,9,3,11.8,0,1,Toronto,RBC,QC,0
TXN007493,25.16,7,Canada,Restaurant,1,2,39.0,1,1,Edmonton,RBC,MB,0
TXN007494,43.87,13,Canada,Online Shopping,0,4,25.2,0,1,Montreal,RBC,BC,0
TXN007495,201.29,10,Canada,Retail,6,2,45.1,1,1,Ottawa,CIBC,AB,0
TXN007496,85.73,12,Canada,Grocery,5,2,22.5,0,1,Vancouver,RBC,NB,0
TXN007497,27.46,9,Canada,Utilities,5,2,31.3,0,1,Hamilton,CIBC,MB,0
TXN007498,154.22,8,Canada,Grocery,3,1,11.3,0,1,Vancouver,BMO,ON,0
TXN007499,88.72,7,Canada,Grocery,5,4,36.6,1,1,Vancouver,Desjardins,MB,0
TXN007500,67.71,13,Canada,Gas Station,3,2,24.7,1,1,Brampton,CIBC,ON,0
TXN007501,23.67,8,Canada,Retail,1,4,49.0,0,1,Mississauga,CIBC,NS,0
TXN007502,80.0,17,Canada,Restaurant,3,2,6.1,0,1,Montreal,Desjardins,AB,0
TXN007503,32.47,14,USA,Gas Station,6,4,45.3,0,1,Winnipeg,Scotiabank,NB,0
TXN007504,55.51,14,Canada,Gas Station,0,1,42.0,0,1,Toronto,TD,AB,0
TXN007505,179.68,12,Mexico,Retail,9,1,38.6,0,1,Hamilton,Scotiabank,BC,0
TXN007506,28.88,10,Canada,Entertainment,0,3,29.0,0,1,Ottawa,Scotiabank,AB,0
TXN007507,219.16,10,Canada,Grocery,5,3,45.6,0,1,Winnipeg,National Bank,BC,0
TXN007508,108.94,10,Canada,Grocery,4,3,20.7,1,1,Edmonton,Scotiabank,QC,0
TXN007509,162.59,9,Canada,Grocery,9,1,8.1,0,1,Edmonton,CIBC,MB,0
TXN007510,99.35,10,Canada,ATM Withdrawal,0,3,1.9,1,1,Calgary,BMO,MB,0
TXN007511,53.55,8,Canada,Retail,7,3,23.7,1,0,Vancouver,National Bank,BC,0
TXN007512,34.18,11,Canada,Grocery,9,2,21.8,0,1,Ottawa,National Bank,BC,0
TXN007513,41.52,8,Canada,Grocery,0,2,18.8,0,1,Toronto,Desjardins,QC,0
TXN007514,9.79,14,Canada,Online Shopping,0,1,23.6,0,1,Calgary,RBC,ON,0
TXN007515,58.06,13,Canada,Retail,3,1,19.6,1,0,Ottawa,Desjardins,ON,0
TXN007516,49.18,12,Canada,Gas Station,4,2,49.9,1,1,Winnipeg,CIBC,AB,0
TXN007517,572.58,21,Canada,Online Shopping,8,4,42.5,0,1,Ottawa,Scotiabank,NS,0
TXN007518,72.7,10,Canada,Retail,4,4,34.8,0,1,Winnipeg,CIBC,SK,0
TXN007519,316.51,12,Canada,Online Shopping,3,1,26.5,0,0,Edmonton,CIBC,ON,0
TXN007520,6.77,9,Canada,Retail,9,3,36.0,0,1,Hamilton,TD,ON,0
TXN007521,47.49,14,USA,Online Shopping,0,2,50.0,0,1,Hamilton,Scotiabank,SK,0
TXN007522,38.7,8,Canada,Gas Station,4,1,21.2,0,1,Mississauga,Scotiabank,NS,0
TXN007523,23.27,10,Canada,Retail,2,3,7.8,0,0,Calgary,BMO,ON,0
TXN007524,36.22,19,Canada,Online Shopping,3,1,34.9,0,1,Brampton,BMO,NB,0
TXN007525,502.29,17,Canada,Gas Station,4,2,32.8,0,1,Mississauga,National Bank,ON,0
TXN007526,177.5,10,Canada,Online Shopping,6,4,0.3,0,1,Montreal,Desjardins,NB,0
TXN007527,17.17,14,Canada,Online Shopping,9,2,10.2,1,1,Mississauga,CIBC,MB,0
TXN007528,10.57,10,Canada,Travel,6,2,11.8,1,1,Vancouver,CIBC,BC,0
TXN007529,31.0,10,Canada,Retail,0,3,0.4,1,1,Montreal,National Bank,MB,0
TXN007530,100.12,10,Canada,Grocery,5,2,12.9,0,1,Toronto,Scotiabank,QC,0
TXN007531,23.82,12,Canada,Gas Station,5,1,17.0,0,0,Vancouver,National Bank,AB,0
TXN007532,58.87,14,Canada,Restaurant,0,3,46.1,0,0,Ottawa,CIBC,AB,0
TXN007533,124.12,13,Canada,Retail,7,3,48.1,1,1,Winnipeg,Scotiabank,QC,0
TXN007534,20.8,13,Canada,Retail,7,3,39.3,1,1,Edmonton,Desjardins,MB,0
TXN007535,37.79,11,UK,Retail,7,4,25.4,0,1,Edmonton,Scotiabank,AB,0
TXN007536,43.24,11,Canada,Healthcare,7,3,33.7,0,0,Calgary,Scotiabank,BC,0
TXN007537,92.2,7,Canada,Grocery,2,2,13.8,1,1,Winnipeg,CIBC,AB,0
TXN007538,55.7,9,Mexico,ATM Withdrawal,3,2,38.9,0,1,Mississauga,BMO,SK,0
TXN007539,53.58,14,USA,Grocery,2,3,26.3,0,1,Mississauga,CIBC,QC,0
TXN007540,32.52,11,Canada,Retail,4,1,4.2,0,1,Mississauga,BMO,NS,0
TXN007541,37.75,10,Canada,Gas Station,1,1,1.4,0,1,Mississauga,CIBC,MB,0
TXN007542,57.2,13,Canada,Retail,9,4,2.8,0,1,Brampton,National Bank,AB,0
TXN007543,52.46,9,Canada,Retail,9,2,9.9,0,1,Ottawa,CIBC,NS,0
TXN007544,17.33,10,Canada,Gas Station,5,4,41.0,1,1,Hamilton,CIBC,NS,0
TXN007545,16.25,12,Canada,Grocery,0,4,23.8,1,1,Montreal,Scotiabank,NB,0
TXN007546,41.86,13,Canada,Retail,9,2,48.6,0,1,Hamilton,National Bank,SK,0
TXN007547,48.56,13,Canada,Restaurant,9,1,18.9,0,1,Toronto,CIBC,AB,0
TXN007548,35.01,7,Canada,Gas Station,0,1,30.9,0,1,Winnipeg,TD,NS,0
TXN007549,46.46,7,Canada,Retail,9,1,15.6,0,1,Calgary,National Bank,NS,0
TXN007550,4.45,10,Canada,Grocery,9,1,33.7,0,1,Toronto,Scotiabank,SK,0
TXN007551,208.11,14,Canada,Grocery,5,4,28.3,0,1,Ottawa,CIBC,QC,0
TXN007552,14.35,10,Canada,Grocery,1,2,25.8,0,1,Calgary,National Bank,QC,0
TXN007553,20.17,8,Canada,Online Shopping,3,2,36.1,0,0,Hamilton,Desjardins,ON,0
TXN007554,301.02,12,Canada,Restaurant,3,3,46.4,1,1,Montreal,National Bank,NB,0
TXN007555,45.15,12,Canada,Retail,7,2,13.7,0,1,Winnipeg,BMO,MB,0
TXN007556,25.17,17,Canada,Healthcare,1,2,29.3,0,1,Ottawa,National Bank,NB,0
TXN007557,27.07,14,Canada,Online Shopping,6,4,45.3,0,1,Calgary,BMO,AB,0
TXN007558,31.07,9,Canada,ATM Withdrawal,9,4,33.6,0,1,Calgary,National Bank,BC,0
TXN007559,13.47,8,Canada,Entertainment,3,3,30.6,0,1,Montreal,BMO,NS,0
TXN007560,124.85,21,USA,Restaurant,2,2,4.4,0,1,Toronto,CIBC,MB,0
TXN007561,26.69,14,Canada,ATM Withdrawal,9,3,33.3,1,0,Hamilton,CIBC,NS,0
TXN007562,11.6,16,Canada,Gas Station,9,3,27.1,1,1,Hamilton,RBC,NS,0
TXN007563,28.05,10,France,Restaurant,6,1,42.5,1,0,Calgary,RBC,SK,0
TXN007564,15.96,7,Canada,Restaurant,7,3,22.6,0,1,Toronto,CIBC,AB,0
TXN007565,236.85,16,Canada,ATM Withdrawal,7,4,44.4,0,0,Montreal,RBC,BC,0
TXN007566,43.2,8,Canada,Healthcare,6,1,21.5,0,0,Brampton,National Bank,AB,0
TXN007567,8.44,17,Canada,Retail,0,1,6.2,0,1,Edmonton,RBC,NB,0
TXN007568,51.61,11,Canada,Online Shopping,3,4,36.3,0,1,Edmonton,Scotiabank,NS,0
TXN007569,253.42,8,Mexico,Restaurant,2,4,43.6,0,1,Hamilton,RBC,NB,0
TXN007570,11.35,14,Canada,ATM Withdrawal,0,2,44.4,0,1,Toronto,Desjardins,NS,0
TXN007571,31.69,16,USA,Retail,6,3,30.9,0,1,Hamilton,Scotiabank,ON,0
TXN007572,79.19,13,Canada,Gas Station,4,4,33.6,0,1,Mississauga,BMO,MB,0
TXN007573,90.37,12,Canada,Travel,9,1,12.0,0,0,Hamilton,RBC,AB,0
TXN007574,14.7,10,Canada,Retail,3,2,3.2,0,1,Hamilton,National Bank,NS,0
TXN007575,80.44,16,Canada,Utilities,3,4,40.3,0,0,Vancouver,Scotiabank,ON,0
TXN007576,110.13,15,Canada,Gas Station,3,3,6.2,1,1,Ottawa,CIBC,MB,0
TXN007577,80.99,17,Canada,Online Shopping,3,2,43.0,0,1,Montreal,BMO,MB,0
TXN007578,42.6,15,UK,Grocery,6,3,39.0,0,1,Winnipeg,Desjardins,AB,0
TXN007579,33.23,11,USA,Restaurant,2,1,23.3,0,1,Montreal,BMO,NB,0
TXN007580,23.18,13,Canada,Grocery,3,2,8.3,0,1,Montreal,Scotiabank,ON,0
TXN007581,122.45,9,Canada,Grocery,0,2,13.3,0,1,Vancouver,Scotiabank,SK,0
TXN007582,156.1,13,Canada,Gas Station,2,1,30.6,0,0,Montreal,National Bank,AB,0
TXN007583,19.07,16,Canada,Gas Station,6,4,45.1,0,1,Montreal,National Bank,SK,0
TXN007584,7.83,13,France,Grocery,5,4,43.4,0,1,Toronto,BMO,MB,0
TXN007585,28.51,8,Canada,Restaurant,5,3,30.6,1,1,Edmonton,RBC,BC,0
TXN007586,31.35,11,USA,Grocery,3,2,17.4,0,1,Ottawa,Desjardins,BC,0
TXN007587,78.04,13,France,Grocery,1,3,39.8,0,0,Toronto,Desjardins,AB,0
TXN007588,46.36,13,Canada,Retail,8,1,49.3,0,1,Brampton,BMO,NB,0
TXN007589,133.05,15,Canada,Entertainment,8,3,1.3,0,1,Vancouver,Desjardins,BC,0
TXN007590,100.16,17,Canada,Grocery,6,4,0.7,0,1,Ottawa,Desjardins,NS,0
TXN007591,125.18,10,Canada,ATM Withdrawal,5,1,31.5,0,1,Ottawa,CIBC,MB,0
TXN007592,71.74,12,Canada,Grocery,9,2,19.6,0,1,Mississauga,Scotiabank,NS,0
TXN007593,80.23,13,Canada,Restaurant,6,4,12.7,1,1,Calgary,CIBC,ON,0
TXN007594,23.11,9,Canada,Retail,8,3,25.2,0,1,Montreal,BMO,MB,0
TXN007595,43.82,10,Canada,ATM Withdrawal,7,3,7.7,0,0,Montreal,National Bank,QC,0
TXN007596,36.63,15,Canada,Travel,8,1,41.1,0,0,Calgary,Desjardins,NB,0
TXN007597,34.96,9,Canada,Gas Station,4,3,6.5,0,1,Toronto,RBC,NB,0
TXN007598,52.15,11,Canada,Online Shopping,5,2,13.8,0,1,Toronto,National Bank,QC,0
TXN007599,87.85,13,USA,Gas Station,5,4,2.1,0,0,Edmonton,RBC,NS,0
TXN007600,33.26,3,Nigeria,ATM Withdrawal,0,8,1167.8,1,0,Toronto,Scotiabank,NB,1
TXN007601,66.29,12,USA,Gas Station,2,2,41.2,1,1,Calgary,National Bank,BC,0
TXN007602,76.72,17,Canada,Restaurant,2,1,12.4,0,1,Vancouver,Scotiabank,NS,0
TXN007603,55.7,12,USA,Online Shopping,3,4,30.4,0,0,Mississauga,Scotiabank,NB,0
TXN007604,36.24,12,Canada,Retail,8,1,7.0,1,1,Brampton,BMO,NB,0
TXN007605,57.01,8,Canada,Grocery,2,4,34.2,1,1,Ottawa,TD,NS,0
TXN007606,33.66,16,Canada,Retail,8,2,9.4,0,1,Mississauga,Scotiabank,NB,0
TXN007607,17.61,11,Canada,Retail,5,4,11.2,0,1,Toronto,CIBC,NB,0
TXN007608,15.13,9,Canada,Grocery,8,4,46.1,1,1,Toronto,CIBC,MB,0
TXN007609,62.58,11,Canada,Gas Station,8,3,23.0,0,0,Ottawa,Scotiabank,MB,0
TXN007610,53.56,14,Canada,Grocery,8,2,39.3,1,1,Brampton,BMO,NS,0
TXN007611,19.13,7,USA,Grocery,9,1,24.2,0,1,Vancouver,CIBC,ON,0
TXN007612,55.07,20,Canada,Gas Station,8,3,42.2,1,1,Winnipeg,Scotiabank,AB,0
TXN007613,97.76,13,Canada,Gas Station,0,2,43.7,0,0,Edmonton,CIBC,NS,0
TXN007614,18.94,14,Canada,Retail,7,2,3.0,1,1,Vancouver,CIBC,QC,0
TXN007615,31.13,8,Canada,Grocery,6,2,2.5,0,1,Winnipeg,National Bank,MB,0
TXN007616,31.42,2,Romania,ATM Withdrawal,0,5,474.6,0,0,Toronto,RBC,SK,1
TXN007617,92.19,8,Canada,Grocery,3,3,29.1,1,1,Mississauga,National Bank,SK,0
TXN007618,8.33,8,USA,Restaurant,3,1,26.4,0,1,Mississauga,CIBC,QC,0
TXN007619,40.65,16,Canada,ATM Withdrawal,4,1,38.9,0,1,Winnipeg,National Bank,BC,0
TXN007620,31.68,3,USA,Online Shopping,0,12,1511.2,1,0,Mississauga,Scotiabank,MB,1
TXN007621,112.04,7,Canada,Restaurant,2,1,20.3,0,1,Vancouver,RBC,NS,0
